"","Symbol","logFC","logCPM","LR","PValue","FDR"
"13617","Ednra",0.807428942952338,1.10815071534444,7.30476942218114,0.00687718212717073,0.0257331666373265
"72690","Grrp1",1.76387051950638,-0.739805466668877,7.30462634553353,0.00687772975145799,0.0257331666373265
"319760","D130020L05Rik",-0.282701787126953,5.90062177271936,7.30387157255686,0.0068806193740195,0.0257379576443971
"19330","Rab18",-0.213411830249405,6.31659138094591,7.3005762620991,0.00689324989074371,0.0257766205887614
"16878","Lif",3.06508807214907,-2.06859484195573,7.30033426706182,0.00689417836065778,0.0257766205887614
"328563","Apol11b",1.20867261210642,0.376389233964515,7.29929890583228,0.00689815220603959,0.0257854509314334
"100503073","Gm19537",-0.924658994331674,-0.0825023230997508,7.29688360115695,0.00690743154412881,0.0258141045673692
"104086","Cyp27a1",-0.426920473670589,9.29437144235084,7.29062202296043,0.00693154726734287,0.025898177655022
"225913","Tkfc",-0.40143622228617,7.68772593089708,7.28941569043461,0.0069362031851529,0.0259073996048098
"19895","Rpia",0.513655241921174,3.08084916430217,7.28914330302432,0.00693725492387622,0.0259073996048098
"100041481","Gm3364",0.986465848908731,-0.0539659851101053,7.28767488004277,0.00694292758651022,0.0259190448183147
"21393","Tcap",-3.1487426232695,-1.91170906771878,7.28749726041232,0.00694361406980171,0.0259190448183147
"67151","Psmd9",-0.284594015649584,6.30742863673692,7.28586857628671,0.00694991201559118,0.0259365008607982
"234684","Lrrc29",-0.563438058235626,2.01406031459908,7.28379622075968,0.00695793402777098,0.0259603813329127
"12955","Cryab",0.478560905459198,2.05288240763253,7.28213044299424,0.0069643890491986,0.0259784055135102
"434434","Gm5621",-0.384585181032406,3.64800745658243,7.28102681326128,0.00696866907103601,0.0259883100469156
"224826","Ubr2",-0.235825365822736,6.15279873243425,7.27580885131353,0.00698894143033866,0.0260578364051904
"50753","Fbxo8",-0.256100873441276,4.89033490485424,7.27419365464742,0.00699522885081077,0.0260720138562498
"57437","Golga7",-0.216889089870092,4.70150434875811,7.27399463482469,0.00699600396817906,0.0260720138562498
"237847","Rtn4rl1",-0.411072573108223,3.53867213490392,7.27225222367747,0.00700279383975786,0.0260838109192501
"20610","Sumo3",-0.26459925628539,9.51978740629466,7.27207267641543,0.00700349388652634,0.0260838109192501
"19159","Cyth3",0.611954798297469,1.59631862285289,7.27192704153644,0.00700406176293712,0.0260838109192501
"67530","Uqcrb",-0.249937428279738,7.54013543430637,7.27010277555773,0.00701117913879579,0.0261042389024764
"74026","Msl1",-0.207169235324961,5.73575845217025,7.26823821506311,0.00701846135922183,0.0261252709892374
"75828","Hormad2",2.3394348256793,-1.5465526271731,7.25275748327176,0.00707922205247274,0.0263453133385997
"16819","Lcn2",1.48809294669297,5.77421230263717,7.25218849370656,0.00708146550461817,0.0263475321577966
"64706","Scube1",1.31767738198187,-0.250514022530662,7.24815245711562,0.00709739993835801,0.0264006772125666
"100862401",NA,1.84825889032035,-1.19023361587977,7.246973662553,0.00710206077492599,0.0264118721448364
"56457","Clptm1",-0.194099676277455,5.86229891048645,7.24594949457125,0.00710611277207629,0.0264207981844166
"242316","Gdf6",1.14806512857299,-0.76135758163181,7.2452100739294,0.00710903966886823,0.0264255378813728
"108657","Rnpepl1",0.263165903175263,6.50684705619535,7.24084846232671,0.00712632959860002,0.0264836528646857
"140743","Rem2",2.29247360196313,-1.63346533618677,7.23870417335242,0.00713484555402147,0.0265062514857808
"436230","BC065397",-0.350406270666425,2.78554696115892,7.23848291976274,0.00713572484512487,0.0265062514857808
"64899","Lpin3",0.458616620892044,1.9411494482078,7.23722479328953,0.00714072691179453,0.0265133951250898
"57312","Mrps31",-0.349218606475432,3.64731306992515,7.23716538695012,0.0071409631884268,0.0265133951250898
"216848","Chd3",-0.491856682968136,5.86189543715921,7.23595118237813,0.00714579419068932,0.0265251747691055
"52377","Rcn3",0.440565891335077,2.39529932147898,7.23087045977523,0.00716604530556914,0.0265941750957259
"225372","Apbb3",0.424068839705577,3.83193707014581,7.22688267515913,0.00718198117816478,0.026647132671015
"232286","Tmf1",-0.246572814522804,4.57944125190567,7.22507043596011,0.00718923515992716,0.0266678609422623
"80733","Car15",-0.90061111372106,0.12610087588499,7.2233520129406,0.0071961205319756,0.0266846193497734
"16886","Limk2",0.387217340017171,3.62602219785888,7.22311029610132,0.00719708958267723,0.0266846193497734
"226153","Twnk",-0.327848255404318,4.56482339733688,7.21758002457083,0.00721929708396175,0.0267607547758907
"109006","Ciapin1",2.45923453047003,-1.48005514100772,7.21263150574027,0.00723922784031014,0.0268284173553662
"18104","Nqo1",0.578489852351357,3.59987553955435,7.20962372722716,0.00725136949608665,0.0268671890409789
"665775","Bod1l",-0.377132545218968,3.48152273956354,7.20608360239673,0.00726568676561378,0.0269140018100955
"68617","Mtcl1",1.90174906385768,-0.98670889829408,7.20526076072533,0.00726901870631817,0.0269182094985449
"12909","Crcp",-0.361295809361721,3.96801806878902,7.20482114009194,0.00727079950630819,0.0269182094985449
"100532730","C230037L18Rik",1.31706992567406,-0.661554960361879,7.20455657493782,0.00727187141251719,0.0269182094985449
"232157","Mob1a",-1.38309111767571,-0.768014498979376,7.20220458672653,0.00728140777698372,0.0269472738067688
"667631","Gm8738",-0.677409031223942,2.03996565212072,7.19426338366673,0.00731370068226062,0.0270605233432243
"76187","Adhfe1",0.312996483603927,5.13579101671912,7.19285758913067,0.00731943257647572,0.0270754680991511
"76302","Pcnp",-0.236608877643584,4.62355500065661,7.190655159608,0.00732842184962869,0.0271024525976442
"73708","Dppa3",2.27187644287003,-1.2817026667976,7.19024006454091,0.00733011733409727,0.027102456486104
"56705","Ranbp9",-0.438670103108162,2.80301560060845,7.18940685585314,0.00733352184256696,0.0271087778765562
"27059","Sh3d19",-0.250604348381833,5.76759400442533,7.18780542672415,0.00734006985462455,0.0271267137996118
"382118","Zkscan7",1.81296506276765,-0.933972570297516,7.18668053075397,0.00734467296393151,0.0271374553148728
"101502","Hsd3b7",-0.326197666474275,8.52035238804538,7.18362149893616,0.00735720554283981,0.0271774832927766
"228545","Vps18",0.37406231503282,3.00624001884724,7.18312033728752,0.00735926083977642,0.027178798691347
"14161","Fga",-0.42767011912028,10.885454351764,7.1800953115725,0.00737167913626995,0.0272183766815877
"18591","Pdgfb",1.06573435431551,0.233507877886273,7.17922532485635,0.0073752545583185,0.0272252934826458
"110084","Dnah1",2.67478929998991,-1.56325193753276,7.17410745759164,0.00739632358906521,0.0272967687602903
"223433","Otulinl",0.986440017364197,0.791706791881383,7.17345415483385,0.00739901750351169,0.0273004117574786
"74412","Gle1",-0.236057730460548,5.38800160119532,7.17077461736882,0.00741007715619217,0.0273349133102615
"545389","Cep170",0.703264112522247,1.29103834773825,7.16855044494129,0.00741927014547883,0.0273625146361388
"667558","Gm8702",-0.983465218937908,1.40342136525432,7.16012762323824,0.00745418928902775,0.0274849602761639
"209294","Csta1",-2.57212033446034,-1.85685883715169,7.15869046774289,0.00746016417097814,0.0274993146610088
"18045","Nfyb",-0.258164632601789,5.38880783351247,7.15836431125937,0.00746152082705709,0.0274993146610088
"13349","Ackr1",0.798171661912417,0.845447587483074,7.15140779872415,0.00749051674110734,0.027597678939793
"230899","Nppa",2.87180099706896,-1.87675254039054,7.15094212311003,0.00749246186356894,0.027597678939793
"67512","Agpat2",-1.35127172454385,-0.328149672397848,7.15072076373145,0.00749338666055148,0.027597678939793
"620480","Gm6155",-0.369267741670786,3.65051018363218,7.14779119888901,0.00750563681594962,0.0276310628042279
"330260","Pon2",-0.214589951625085,6.72497392104509,7.14772685860085,0.00750590608842577,0.0276310628042279
"13105","Cyp2d9",-0.601284150589614,10.6062538496004,7.14674906689362,0.00750999948947233,0.0276397703253819
"434204","Whamm",-0.248851143796998,5.59404942980578,7.13970459410759,0.00753955780247786,0.0277421732345602
"22722","Zfp64",0.35368073595535,2.39560598289837,7.13728301638522,0.00754974608515536,0.0277728010663351
"100042025","Gapdh-ps15",0.385205334677692,4.91222576297223,7.13690107979143,0.00755135428805822,0.0277728010663351
"110596","Arhgef28",1.87518321612317,-1.54687757473537,7.13294114875542,0.00756804883974699,0.0278278025728168
"93721","Cpn1",-0.245149686158187,8.14112356921685,7.13214647600743,0.00757140361905493,0.0278337395740712
"13807","Eno2",2.07415543284218,-1.21427330084355,7.13068762254616,0.00757756625191074,0.0278499936119743
"100046034",NA,-0.227819449976407,5.14317755076858,7.1294372442519,0.00758285230413792,0.0278630192062224
"170759","Atp13a1",-0.261516351407172,5.47936958561843,7.1280409689268,0.00758875960039817,0.027878321040048
"107368","Pdzd8",-0.213395405489808,4.44015953803005,7.12601892388405,0.00759732271458744,0.027903370107882
"16197","Il7r",1.49183096297122,-0.865187015166585,7.1229553959309,0.00761031520592961,0.027944672111764
"70110","Ifi35",0.273902790114069,4.79624072726568,7.12024006125959,0.00762184998971855,0.0279806037607409
"67269","Agtpbp1",-0.309554928986551,3.89663346257727,7.11948981403825,0.00762504020183438,0.0279858921588667
"245886","Ankrd27",0.285172665070536,5.03075006305183,7.11285501654286,0.00765331226924677,0.0280832139817853
"15486","Hsd17b2",-0.302107639996023,6.24625468188051,7.11220672539391,0.00765608049575845,0.02808692833249
"52150","Kcnk6",0.584965923316183,1.19164640281009,7.10690628380993,0.00767875200615971,0.0281600551692968
"19244","Ptp4a2",-0.223670463841846,7.79324045116884,7.10672353570139,0.00767953489518428,0.0281600551692968
"20602","Ncor2",0.239916642607753,4.52282723230711,7.09395527130502,0.00773443640101572,0.0283548728476384
"12862","Cox6a2",2.28010729060831,-1.49304807614109,7.09271929156289,0.00773977217595135,0.0283679321618565
"67226","Tmem19",-0.281474135951591,7.3225640341355,7.09227180395067,0.00774170492607057,0.0283685155309275
"100503019","Gm16551",-1.24217976509953,-0.0463361271163309,7.09148238257009,0.00774511573043497,0.0283745135383205
"13496","Arid3a",-0.598937738402269,1.92009685590426,7.08737459642844,0.0077628888042313,0.0284331134471444
"104776","Aldh6a1",-0.328374784915208,3.41587029369506,7.08655655495691,0.0077664331836664,0.0284395830523682
"67664","Rnf125",-0.680168701860746,6.75271883885743,7.08542329733829,0.00777134605390938,0.0284510597693478
"72518","2610307P16Rik",1.5556878680256,-0.449229130885173,7.08155906278706,0.00778812209151677,0.028505952598126
"75906","Fam184a",-1.65105831189829,-1.21176671333857,7.07973824121572,0.00779603976584814,0.0285284044966234
"18080","Nin",0.79901230894099,0.205302621062192,7.07396613421757,0.00782119368447797,0.0286139050739307
"214489","BC003965",-0.215362852688303,5.19254541801233,7.07061218323549,0.00783584777138209,0.0286559021384624
"30934","Tor1b",-0.260897566890526,6.98688371746817,7.07051882421424,0.00783625607712625,0.0286559021384624
"52480","Snhg14",0.854867683186434,0.746371615088194,7.06739836446317,0.00784991593359939,0.0286992926532394
"100042125","Gm15535",-0.723437040769928,2.33695000072197,7.06357298077538,0.00786669483131261,0.0287480631006387
"244654","Mtss2",0.605321296708213,1.34170604107428,7.06336487831563,0.007867608661437,0.0287480631006387
"102632","Acad11",-0.376336610448741,6.82303743602814,7.06312828855167,0.00786864771832423,0.0287480631006387
"104307","Rnu12",-1.24532170375499,0.780976432769986,7.06067831754898,0.00787941577530616,0.0287801466959145
"244058","Rgma",1.11716496000975,0.0930400828188964,7.06031180022157,0.0078810279792501,0.0287801466959145
"240756","Klhl12",-0.280254738746111,4.24235210295514,7.04867853959308,0.00793237499571878,0.0289610449798041
"140579","Elmo2",0.425597788794491,3.01786943740841,7.0471231104747,0.00793926624872037,0.0289795900612237
"75691","Anks6",1.50064104371831,-0.689749129491655,7.04366603672115,0.0079546045805856,0.0290236607819026
"69146","Gsdmd",0.290601287032003,3.86303138317052,7.04358398798479,0.0079549689820482,0.0290236607819026
"58866","Treh",0.794753886566179,1.13787582992429,7.03924825970498,0.00797424947566277,0.0290873706643617
"69860","Eif1ad",-0.245247608912147,5.13959933323962,7.03780084621598,0.00798069659474876,0.0291035061149709
"218963","Gm1821",-0.314746337071146,8.14384253955616,7.03705485258553,0.0079840215068606,0.0291035061149709
"619312","G730013B05Rik",1.95871603726052,-1.38458511012777,7.03703015851787,0.00798413159315364,0.0291035061149709
"71819","Kif23",1.07830705897181,0.448089666015704,7.03516775646585,0.00799243866723179,0.0291271488909484
"20869","Stk11",-0.266151633257081,4.86567977551238,7.03283044668378,0.00800287653338991,0.029158544453661
"329934","Foxo6",2.11962778240638,-1.53266332186086,7.03009778323385,0.00801509763470639,0.0291964214682598
"69612","Kansl2",-0.508253098990182,1.62620400798715,7.02722540220017,0.00802796416293121,0.0292366317818954
"106068","Slc45a4",0.322172703894188,3.08967581003626,7.01821621354757,0.00806845708261583,0.0293774120274164
"15139","Hc",-0.33041590046763,9.53021534174448,7.01780690466012,0.00807030172572962,0.0293774410794368
"71790","Anxa9",1.23338563706576,-0.220133662036184,7.01686971079555,0.00807452702668982,0.0293828319867316
"70693","Adgra3",-0.407351619159812,3.1408003921456,7.01659180735634,0.00807578037810779,0.0293828319867316
"52430","Echdc2",0.207742524744954,7.29170108683477,7.01625632663085,0.00807729366962545,0.0293828319867316
"22346","Vhl",-0.291941402178086,4.08555610001908,7.0142739339331,0.00808624179925294,0.0294086943108346
"16451","Jak1",0.208734849664034,7.21946552526745,7.01326010819924,0.0080908219266446,0.0294155448326639
"100504526",NA,1.22944842619284,1.14363237832306,7.01299126033442,0.00809203693692926,0.0294155448326639
"239760","Ndufa11b",-0.251843118881554,6.26157908651014,7.01263604324136,0.00809364256383581,0.0294155448326639
"272551","Gins2",2.45671049787593,-1.50765381671983,7.00969880294365,0.00810693176163267,0.0294571498244694
"12775","Ccr7",1.25194078121956,-0.439017200395001,7.00434056578866,0.00813123199876861,0.0295365917545072
"20615","Snapin",0.314997908784454,3.08163094590367,7.0036655356806,0.00813429861980925,0.0295365917545072
"70369","Bag5",-0.214302176292175,4.16802073881613,7.00365755182352,0.0081343348970681,0.0295365917545072
"18400","Slc22a18",-0.209917863702135,6.93878635678472,7.00311770272882,0.0081367882614855,0.0295387944263415
"67049","Pus3",-0.633177279799283,1.5375688862692,7.00014272126576,0.00815032176113635,0.0295812109301965
"23997","Psmd13",-0.251172895836277,7.65920524875616,6.99638672343821,0.00816744107778861,0.0296366197911136
"11624","Ahrr",1.74313696025336,-1.49163342759856,6.99550976505774,0.00817144342627489,0.0296429172265761
"11944","Atp4a",1.14172556601309,0.228035702008249,6.99519442717441,0.00817288308653957,0.0296429172265761
"103768","Tubg2",1.36793510888101,-0.753671055316886,6.9947161765047,0.00817506701263605,0.0296441162700326
"224902","Safb2",-0.2590808279095,5.16048915391977,6.99324180891785,0.00818180345270422,0.0296618191808713
"15382","Hnrnpa1",0.377074072788162,3.26360847043742,6.99242061583184,0.00818555797620506,0.029668706056968
"664969","Gm7429",-0.342932145946922,4.79564785899542,6.98654718002106,0.0082124629643166,0.0297594800893167
"77573","Vps33a",-0.232568919659159,4.31133670655645,6.97966701911444,0.00824409463702231,0.0298673371957354
"66371","Chmp4c",1.28645706972637,-0.195578747579693,6.97703632695136,0.0082562222101187,0.0299011874538321
"69470","Tmem127",-0.188078801417485,5.27471698668846,6.97678999478721,0.00825735874321366,0.0299011874538321
"236792","Mmgt1",-0.236087772323796,4.77497629069171,6.976381349555,0.00825924451314773,0.0299011874538321
"100040123","Gm2614",-0.204527968197979,6.86217573890115,6.97601927413887,0.00826091574607589,0.0299011874538321
"22746","Zfp85",-1.11183732513886,-0.233616008469561,6.97475966867722,0.00826673240771969,0.0299154716881168
"16341","Eif3e",-0.256894947391054,5.14501450674883,6.9725485155108,0.00827695330389089,0.0299456838036044
"100503816","Gm16548",-0.420440330731267,3.76073536799108,6.97064369403846,0.008285768569402,0.0299707978895489
"17937","Nab2",0.55384249610311,1.44289571579352,6.96943681005643,0.00829135884147229,0.0299842379989485
"399566","Btbd6",-0.325822464686872,3.11818912336309,6.96668425073098,0.00830412310387838,0.0300236096398135
"211978","Zfyve26",0.369089921640698,3.15492069596861,6.96551224408192,0.00830956407395525,0.0300309403234037
"75625","Mageh1",0.468605409324946,2.98708109900655,6.96543867997702,0.0083099057124967,0.0300309403234037
"235043","Tmem205",-0.216506053938801,9.33541603129125,6.96428597454445,0.00831526086086494,0.0300412334118434
"21351","Taldo1",0.287524547893797,7.94474120451222,6.96401714919929,0.00831651025618272,0.0300412334118434
"68744","Zfp740",-0.330040469154531,4.15384532993876,6.96227144409522,0.00832462828701052,0.0300637682209829
"18193","Nsd1",-0.226714431223049,5.16231489520267,6.95834300919906,0.00834292630309159,0.0301230488076636
"12633","Cflar",-0.261126399888598,5.80355087052525,6.95610709607131,0.00835335919652317,0.0301539111596452
"66949","Trim59",1.85907788511994,-1.18025941890933,6.95512852021022,0.00835792948379172,0.0301636015553359
"19087","Prkar2a",-0.240539180995563,5.36584722195532,6.95454479454689,0.0083606569023834,0.0301666382029376
"236915","Arhgef9",0.567482910081074,1.78543128540113,6.95233888143526,0.0083709721076405,0.0301970453003405
"11804","Aplp2",0.236674848322445,8.00887440771823,6.95043793391915,0.00837987168993152,0.0302223331861228
"69008","Cab39l",-0.181638976875712,5.84587753639693,6.94687291861982,0.00839658797617313,0.0302757945624187
"192652","Wdr81",-0.248857924725428,5.21652390145229,6.94622529629207,0.008399628324577,0.0302799312714918
"18595","Pdgfra",0.614157702830575,1.93662504959174,6.94557799484569,0.0084026682921627,0.0302840647438356
"244416","Ppp1r3b",-0.511806386707999,8.51003302365838,6.94214675042011,0.00841880149841258,0.030335375077069
"329416","Nostrin",-0.32283240126621,4.36701057471,6.93465923455322,0.00845411683398096,0.0304557654863796
"21763","Tex2",-0.280833663259136,6.0540156083354,6.93425639917086,0.00845602112376762,0.0304557662406357
"100038730","Gm10387",-0.474766785364236,2.58697116179363,6.93323933198879,0.00846083097309717,0.0304662294945271
"14823","Grm8",-0.860542289694453,0.254728729109189,6.93204761510956,0.00846647032673068,0.0304766265600954
"100039495","Gm15706",0.443232714570101,1.83138814532192,6.93182395776181,0.0084675291299196,0.0304766265600954
"20855","Stc1",2.23279093152377,-1.22497773157116,6.93109146153088,0.00847099774619147,0.0304799036486945
"12785","Cnbp",-0.204243611822787,7.1010752041575,6.93082691830837,0.00847225080475746,0.0304799036486945
"71910","Plpp5",-0.367711987535377,3.47760790300662,6.92872454789774,0.0084822158220709,0.0305088918538394
"17475","Mpdz",0.4161758401999,2.80140332823008,6.92608263164077,0.0084947552387535,0.0305444510449275
"57738","Slc15a2",1.43114394432256,0.630997207983618,6.92583713847108,0.00849592139411582,0.0305444510449275
"218914","Wapl",-0.292288109461348,5.6167798270591,6.92463620838867,0.00850162848057178,0.0305581005723024
"66199","Commd4",0.262522529440961,4.5623245255042,6.91642291218601,0.00854076519828323,0.0306918758361133
"170786","Cd209a",1.96995582771677,-1.69532624435265,6.91514810003056,0.00854685624278335,0.0307068655892452
"16644","Kng1",-0.265092798742369,11.0805160299071,6.91388872946811,0.00855287787252394,0.0307215992748754
"229725","Clcc1",-0.493409746918367,2.1511964862946,6.91289106087729,0.00855765126676717,0.0307262434759023
"11676","Aldoc",0.537369733457363,4.87811840216042,6.91281552208643,0.00855801279682055,0.0307262434759023
"237397","C2cd4c",1.17345449918154,-0.121615000029618,6.91210362882236,0.00856142069903964,0.0307315808081551
"240442","Adnp2",-0.858918629383341,0.273413442725294,6.91074460322228,0.00856793034343569,0.0307480470817263
"74486","Osbpl10",2.23713733015022,-1.45327174992667,6.91020784379056,0.00857050278144479,0.0307503795399752
"19981","Rpl37a",-0.256234845175214,5.8194255015599,6.90935412950197,0.00857459586492759,0.0307581657007214
"238393","Serpina3f",0.646621214474079,1.70554185836463,6.90810409652692,0.00858059268470638,0.0307708478821177
"93677","Lmod2",3.07394714723064,-1.99000141536502,6.90781526946813,0.00858197889353718,0.0307708478821177
"230696","AU022252",-0.260096363185304,5.50950459915101,6.89804160943348,0.00862902236133768,0.0309319230310155
"56354","Dnajc7",-0.203730987795433,5.00366010216683,6.89767949267954,0.0086307703962127,0.0309319230310155
"15441","Hp1bp3",-0.186007499063034,7.78596208958156,6.89692360686869,0.00863442042806125,0.0309380722999193
"67203","Nde1",-0.260781880516384,3.80549582740862,6.89641359128916,0.00863688409090308,0.0309399688765946
"78913","Ltn1",-0.224686541622134,4.1947159146054,6.89542592763863,0.00864165710913194,0.0309501355711073
"319977","A530079E22Rik",0.980677419009309,0.439795828248246,6.89046725127,0.008665661417125,0.0310291592493652
"208990","Npb",1.24588003435272,-0.32580379562932,6.88994509769377,0.00866819306299113,0.0310312775386175
"104418","Dgkz",0.346266012195284,5.35689282918259,6.88919186900575,0.00867184640325733,0.0310334081807546
"80288","Bcl9l",-0.300813294276638,5.33514989008148,6.88902239307388,0.0086726686194419,0.0310334081807546
"66244","Nemf",-0.275828893362184,4.78018164712962,6.88823288133426,0.00867650000467933,0.031040173915197
"17301","Foxd2",2.02990331367246,-1.41089600208304,6.88760822991753,0.00867953257435754,0.031044079500637
"66656","Eef1d",-0.176834233055266,7.30877565301485,6.88617458192287,0.00868649677900993,0.0310620424726725
"230866","Emc1",-0.282335961701696,7.68497089407565,6.8815972828339,0.00870877014304225,0.0311347291993654
"21652","Phf1",-0.266973762461217,4.20994486379375,6.87993845545523,0.00871685650292461,0.0311566748076601
"235431","Coro2b",0.663958862276853,1.12832379615042,6.87882818093331,0.00872227310068506,0.0311661500025174
"212167","Gsap",0.60083059634993,2.20536028520323,6.87859637805651,0.00872340441145797,0.0311661500025174
"12944","Crp",-0.356693476651621,8.80508939867445,6.87457125491733,0.00874307293513264,0.0312294443049233
"68283","9530077C05Rik",1.91907764663597,-1.11408219676415,6.87008295221423,0.00876505829343065,0.0313009840150532
"68499","Mrpl53",-0.176965113650038,7.06637173534867,6.86810759491887,0.00877475224607622,0.0313187837294022
"12236","Bub1b",1.06648623302311,0.228165115555121,6.86809139706227,0.00877483178147639,0.0313187837294022
"68015","Trap1",-0.236798042473924,6.37801730844996,6.86738577370356,0.00877829727949356,0.0313187837294022
"76952","Nt5c2",0.320199769844297,3.82432114684175,6.86726699511708,0.00877888076946634,0.0313187837294022
"104111","Adcy3",-2.94505183046367,-2.04601648929668,6.86707320391571,0.00877983283792683,0.0313187837294022
"15586","Hyal1",-0.647686687278835,1.39636518048051,6.86617146420198,0.00878426434648542,0.0313276049547457
"80287","Apobec3",0.794423136085668,1.15976384871091,6.86490313443906,0.00879050130006711,0.0313428596287502
"319430","C5ar2",0.518955924472518,2.23998330319794,6.86026082169547,0.00881336834670755,0.0314173895042539
"12525","Cd8a",1.79759889442481,-0.0105805832795945,6.85953806505691,0.00881693396661864,0.0314230968796937
"18797","Plcb3",0.52267613982211,2.54014187195465,6.85876169310867,0.0088207657353295,0.0314297500415672
"22409","Wnt10a",2.69984119076762,-1.68123363046689,6.85680520332076,0.00883042951537065,0.0314571759684529
"67856","Echdc3",0.357463258437032,4.7929671920259,6.8535522873253,0.00884652078960505,0.0315029097142451
"100503529",NA,-0.420414525530063,3.21240206264081,6.85341377161999,0.00884720665435381,0.0315029097142451
"239081","Tlr11",2.19487011928666,-1.45181099683562,6.85259870780272,0.0088512435704515,0.0315070064106225
"229541","Dennd4b",0.505153192343766,2.07393244296389,6.85238612701559,0.00885229676832368,0.0315070064106225
"11946","Atp5a1",-0.261566869052695,9.66200455712899,6.8487780716285,0.00887019188778572,0.0315636750267258
"100861652",NA,-0.269327527653764,4.46780356616329,6.84651546116659,0.00888143280142151,0.0315905605691539
"54004","Diaph2",0.258239289980628,4.41692566260338,6.84646222500671,0.00888169746042421,0.0315905605691539
"244810","AW551984",2.38135714027683,-1.68011917277287,6.84260232707951,0.0089009081427376,0.0316518509877919
"69179","Stimate",0.27067124224602,3.90002913751487,6.83958787295926,0.00891594063745813,0.0316982597235258
"26611","Rcn2",0.473519165097734,2.29093066356419,6.83733938927558,0.00892717030907577,0.0317311309097038
"80283","Abtb1",-0.233356124326336,4.91126626132268,6.83321078051032,0.00894782766708116,0.0317974902321624
"68117","Apool",0.359127647691588,3.26644341857283,6.8254470687945,0.00898680578703893,0.031928911275808
"109658","Txlna",-0.260905649292773,3.70288212942852,6.82453279591754,0.00899140736904544,0.031938165860067
"56149","Grasp",0.497080130209699,1.92243223627901,6.82139307881979,0.00900722810059276,0.0319872587630953
"56520","Nme4",0.683683355767338,0.932606759637098,6.81538848981889,0.0090375640703653,0.0320878662165356
"22724","Zbtb7b",-0.245498675975679,5.47149579239262,6.81419372513544,0.00904361264565018,0.0321022157716766
"103551","Epop",-0.720500046276947,1.19825301077589,6.81093625502575,0.00906012486882471,0.0321536936491793
"66343","Tmem177",0.291554121795587,3.80025636830659,6.8093304346795,0.00906827618171122,0.0321754830360406
"20112","Rps6ka2",0.545386384340258,1.59477291524697,6.8085657010916,0.0090721606889676,0.0321821269061958
"234515","Inpp4b",2.87533024884785,-1.9336115652073,6.80625067924327,0.00908393036177828,0.0322167330679919
"26889","Cln8",-0.290446847160176,4.98668676746727,6.80495207891916,0.00909053934678665,0.032233025238717
"18518","Igbp1",-0.230786605718603,5.96641555846932,6.80327161439615,0.00909909906750296,0.032255126639447
"100415787","Tomm6os",-0.964341274505335,-0.246345597734163,6.80293676578184,0.00910080565950763,0.032255126639447
"68098","Rchy1",-0.222112439958346,5.12153988206957,6.79601546823145,0.00913615429674286,0.0323732361489592
"24083","Natd1",0.37919803075035,2.89199209328437,6.79209371435154,0.00915624595441122,0.0324372434198909
"105005","Lratd1",0.578690030448898,0.561949627180786,6.78695994669267,0.00918261531898129,0.0325234570476319
"19726","Rfx3",-0.58736303772582,0.913207353244706,6.78517064510801,0.0091918242508327,0.0325488662590368
"17997","Nedd1",-0.441746740812931,2.53376989985081,6.78321874297947,0.00920188081932011,0.0325708337552973
"50799","Slc25a13",-0.198740060244236,8.88917514088148,6.78317612610165,0.00920210051517278,0.0325708337552973
"66514","Asrgl1",0.418295939887866,3.25126216415659,6.77834706324174,0.00922702981945291,0.0326518455668472
"13639","Efna4",1.99063309533341,-1.60411671262926,6.77624201827322,0.00923791843038429,0.0326831464928106
"74015","Fcho1",1.22589216355928,-0.209915601135378,6.77365344969335,0.00925132617100879,0.0327233441188159
"54383","Phc2",0.241522338884677,4.42805495351288,6.7717390943671,0.00926125457705101,0.0327512197567833
"243547","Grip2",-1.66040732922789,-1.29618153200504,6.76972801311122,0.00927169638585573,0.0327808982519369
"67026","Thap4",-0.35641022100712,3.73053006672159,6.766726220708,0.00928730453725628,0.0328288256515833
"114714","Rad51c",-1.17401034049804,-0.536579224052948,6.76557077018683,0.00929331960034425,0.0328428296525644
"57745","Zfp112",-0.911591732368174,-0.323217761027211,6.75952314268943,0.00932486759538193,0.0329470415701643
"21926","Tnf",1.26356791840417,-0.31840409842314,6.75735352840977,0.00933621230045005,0.0329798400498451
"18783","Pla2g4a",1.30618641280921,-0.543473023050643,6.75001863247533,0.00937467055947019,0.0331083805693808
"69538","Antxr1",0.817225830468168,0.417011895452002,6.73884251597477,0.00943358131881621,0.0333078156814161
"11864","Arnt2",2.70310043112811,-1.66546450791372,6.73851647842022,0.00943530558627674,0.0333078156814161
"59057","Zfp24",-0.269471372493037,4.38891532065207,6.73748851580797,0.00944074413665836,0.0333174028029332
"280411","Lix1l",1.2812798336837,-0.492246766780991,6.73721582714037,0.00944218736515763,0.0333174028029332
"22130","Ttf1",-0.34164060549931,3.72174223591043,6.73414367767646,0.00945846260792786,0.0333674700956785
"208650","Cblb",-0.468821998995374,2.25890750924406,6.73261707383718,0.00946656074055451,0.0333886745413824
"227099","Pms1",-0.74448077044772,0.753177643189737,6.73114824954207,0.00947435907598046,0.0334088124824311
"14733","Gpc1",0.573758310710081,6.38984710190376,6.72920575766441,0.00948468233180766,0.0334378430454625
"50527","Ero1l",-0.320603437535887,3.4948327399069,6.72178548342331,0.00952422312679203,0.0335698433038868
